,time,total_grid,bought_grid,excess_produced,compensated,compensation_rate,sold_grid,nighttime_bought_grid,wasted_production,temperature,temperature_diff,month,year,sun_factor
0,2023-01-01 00:00:00+02:00,36.59,36.59,0.0,0.0,0.0,0.0,31.19,0.0,-0.6,-21.6,jan,2023,5.73
1,2023-01-02 00:00:00+02:00,74.13,74.13,0.0,0.0,0.0,0.0,54.91,0.0,-2.22,-23.22,jan,2023,5.73
2,2023-01-03 00:00:00+02:00,56.72,56.72,0.0,0.0,0.0,0.0,42.15,0.0,-0.28,-21.28,jan,2023,5.9
3,2023-01-04 00:00:00+02:00,55.46,55.46,0.0,0.0,0.0,0.0,42.48,0.0,-3.97,-24.97,jan,2023,5.89
4,2023-01-05 00:00:00+02:00,58.26,58.26,0.0,0.0,0.0,0.0,48.03,0.0,-10.01,-31.01,jan,2023,5.89
5,2023-01-06 00:00:00+02:00,60.63,60.63,0.0,0.0,0.0,0.0,45.57,0.0,-9.29,-30.29,jan,2023,5.98
6,2023-01-07 00:00:00+02:00,61.25,61.25,0.0,0.0,0.0,0.0,44.27,0.0,-7.25,-28.25,jan,2023,5.97
7,2023-01-08 00:00:00+02:00,50.25,50.25,0.0,0.0,0.0,0.0,39.65,0.0,-5.41,-26.41,jan,2023,6.06
8,2023-01-09 00:00:00+02:00,61.92,61.92,0.0,0.0,0.0,0.0,55.19,0.0,-3.36,-24.36,jan,2023,6.14
9,2023-01-10 00:00:00+02:00,48.23,48.23,0.0,0.0,0.0,0.0,35.63,0.0,-1.97,-22.97,jan,2023,6.14
10,2023-01-11 00:00:00+02:00,47.98,47.98,0.0,0.0,0.0,0.0,39.23,0.0,2.96,-18.04,jan,2023,6.22
11,2023-01-12 00:00:00+02:00,37.21,37.2,0.01,0.01,0.0,0.0,31.1,0.0,3.37,-17.63,jan,2023,6.22
12,2023-01-13 00:00:00+02:00,53.72,53.72,0.0,0.0,0.0,0.0,43.94,0.0,3.03,-17.97,jan,2023,6.38
13,2023-01-14 00:00:00+02:00,60.97,60.97,0.0,0.0,0.0,0.0,44.15,0.0,3.92,-17.08,jan,2023,6.38
14,2023-01-15 00:00:00+02:00,47.17,47.17,0.0,0.0,0.0,0.0,39.64,0.0,3.18,-17.82,jan,2023,6.46
15,2023-01-16 00:00:00+02:00,59.99,59.99,0.0,0.0,0.0,0.0,43.9,0.0,2.7,-18.3,jan,2023,6.54
16,2023-01-17 00:00:00+02:00,49.15,49.15,0.0,0.0,0.0,0.0,41.23,0.0,1.07,-19.93,jan,2023,6.63
17,2023-01-18 00:00:00+02:00,55.51,55.51,0.0,0.0,0.0,0.0,45.08,0.0,1.39,-19.61,jan,2023,6.62
18,2023-01-19 00:00:00+02:00,54.59,54.59,0.0,0.0,0.0,0.0,37.23,0.0,0.04,-20.96,jan,2023,6.7
19,2023-01-20 00:00:00+02:00,66.67,66.67,0.0,0.0,0.0,0.0,54.07,0.0,-3.24,-24.24,jan,2023,6.79
20,2023-01-21 00:00:00+02:00,57.96,57.96,0.0,0.0,0.0,0.0,43.34,0.0,-3.25,-24.25,jan,2023,6.87
21,2023-01-22 00:00:00+02:00,48.57,48.57,0.0,0.0,0.0,0.0,32.07,0.0,-4.38,-25.38,jan,2023,6.95
22,2023-01-23 00:00:00+02:00,44.05,44.05,0.0,0.0,0.0,0.0,34.14,0.0,-2.22,-23.22,jan,2023,7.03
23,2023-01-24 00:00:00+02:00,46.79,46.79,0.0,0.0,0.0,0.0,35.78,0.0,-0.2,-21.2,jan,2023,7.11
24,2023-01-25 00:00:00+02:00,42.46,42.46,0.0,0.0,0.0,0.0,30.52,0.0,3.14,-17.86,jan,2023,7.19
25,2023-01-26 00:00:00+02:00,33.57,33.52,0.05,0.05,0.0,0.0,27.42,0.0,1.27,-19.73,jan,2023,7.27
26,2023-01-27 00:00:00+02:00,50.82,50.82,0.0,0.0,0.0,0.0,39.08,0.0,-3.46,-24.46,jan,2023,7.35
27,2023-01-28 00:00:00+02:00,56.32,56.32,0.0,0.0,0.0,0.0,35.48,0.0,-0.42,-21.42,jan,2023,7.34
28,2023-01-29 00:00:00+02:00,60.05,60.05,0.0,0.0,0.0,0.0,44.2,0.0,0.19,-20.81,jan,2023,7.5
29,2023-01-30 00:00:00+02:00,36.42,36.41,0.01,0.01,0.0,0.0,23.87,0.0,1.99,-19.01,jan,2023,7.5
30,2023-01-31 00:00:00+02:00,47.91,47.9,0.01,0.01,0.0,0.0,33.34,0.0,0.18,-20.82,jan,2023,7.66
31,2023-02-01 00:00:00+02:00,44.19,44.18,0.01,0.01,0.0,0.0,31.28,0.0,-3.43,-24.43,feb,2023,7.66
32,2023-02-02 00:00:00+02:00,47.43,47.43,0.0,0.0,0.0,0.0,35.21,0.0,-2.88,-23.88,feb,2023,7.82
33,2023-02-03 00:00:00+02:00,53.19,53.19,0.0,0.0,0.0,0.0,44.92,0.0,-4.3,-25.3,feb,2023,7.81
34,2023-02-04 00:00:00+02:00,52.82,52.82,0.0,0.0,0.0,0.0,30.65,0.0,-5.93,-26.93,feb,2023,7.97
35,2023-02-05 00:00:00+02:00,57.04,57.04,0.0,0.0,0.0,0.0,42.42,0.0,-3.43,-24.43,feb,2023,7.97
36,2023-02-06 00:00:00+02:00,56.46,56.46,0.0,0.0,0.0,0.0,42.64,0.0,-1.58,-22.58,feb,2023,8.13
37,2023-02-07 00:00:00+02:00,44.47,44.47,0.0,0.0,0.0,0.0,28.31,0.0,0.17,-20.83,feb,2023,8.2
38,2023-02-08 00:00:00+02:00,45.86,45.86,0.0,0.0,0.0,0.0,32.47,0.0,2.06,-18.94,feb,2023,8.28
39,2023-02-09 00:00:00+02:00,53.28,53.27,0.01,0.01,0.0,0.0,40.41,0.0,2.18,-18.82,feb,2023,8.35
40,2023-02-10 00:00:00+02:00,40.71,40.71,0.0,0.0,0.0,0.0,25.94,0.0,0.4,-20.6,feb,2023,8.43
41,2023-02-11 00:00:00+02:00,55.61,55.61,0.0,0.0,0.0,0.0,33.87,0.0,-1.87,-22.87,feb,2023,8.59
42,2023-02-12 00:00:00+02:00,63.39,63.39,0.0,0.0,0.0,0.0,48.64,0.0,-1.42,-22.42,feb,2023,8.58
43,2023-02-13 00:00:00+02:00,43.67,43.4,0.27,0.27,0.03,0.0,31.45,0.0,4.55,-16.45,feb,2023,8.74
44,2023-02-14 00:00:00+02:00,54.64,54.64,0.0,0.0,0.0,0.0,30.84,0.0,0.77,-20.23,feb,2023,8.73
45,2023-02-15 00:00:00+02:00,52.05,52.05,0.0,0.0,0.0,0.0,33.27,0.0,-1.13,-22.13,feb,2023,8.89
46,2023-02-16 00:00:00+02:00,52.89,52.89,0.0,0.0,0.0,0.0,32.94,0.0,0.61,-20.39,feb,2023,8.88
47,2023-02-17 00:00:00+02:00,43.82,43.78,0.04,0.04,0.0,0.0,29.42,0.0,2.07,-18.92,feb,2023,9.03
48,2023-02-18 00:00:00+02:00,53.82,53.82,0.0,0.0,0.0,0.0,35.17,0.0,-0.14,-21.14,feb,2023,9.1
49,2023-02-19 00:00:00+02:00,73.3,73.3,0.0,0.0,0.0,0.0,31.89,0.0,-0.94,-21.94,feb,2023,9.18
50,2023-02-20 00:00:00+02:00,49.8,49.8,0.0,0.0,0.0,0.0,33.06,0.0,-2.0,-23.0,feb,2023,9.33
51,2023-02-21 00:00:00+02:00,55.41,55.41,0.0,0.0,0.0,0.0,32.16,0.0,-5.38,-26.38,feb,2023,9.32
52,2023-02-22 00:00:00+02:00,45.92,45.92,0.0,0.0,0.0,0.0,19.64,0.0,-7.73,-28.73,feb,2023,9.47
53,2023-02-23 00:00:00+02:00,60.53,60.53,0.0,0.0,0.0,0.0,36.94,0.0,-1.65,-22.65,feb,2023,9.46
54,2023-02-24 00:00:00+02:00,80.78,80.78,0.0,0.0,0.0,0.0,52.55,0.0,-2.92,-23.92,feb,2023,9.61
55,2023-02-25 00:00:00+02:00,55.23,55.23,0.0,0.0,0.0,0.0,32.22,0.0,-3.49,-24.49,feb,2023,9.6
56,2023-02-26 00:00:00+02:00,54.86,54.86,0.0,0.0,0.0,0.0,28.88,0.0,-7.63,-28.63,feb,2023,9.75
57,2023-02-27 00:00:00+02:00,60.35,60.35,0.0,0.0,0.0,0.0,36.92,0.0,-4.02,-25.02,feb,2023,9.82
58,2023-02-28 00:00:00+02:00,51.49,51.49,0.0,0.0,0.0,0.0,19.54,0.0,2.3,-18.7,feb,2023,9.89
59,2023-03-01 00:00:00+02:00,43.84,43.46,0.38,0.38,0.04,0.0,25.09,0.0,1.59,-19.41,mar,2023,9.96
60,2023-03-02 00:00:00+02:00,69.81,69.78,0.03,0.03,0.0,0.0,36.59,0.0,2.66,-18.34,mar,2023,10.03
61,2023-03-03 00:00:00+02:00,39.85,39.69,0.16,0.16,0.01,0.0,21.7,0.0,1.27,-19.73,mar,2023,10.09
62,2023-03-04 00:00:00+02:00,56.55,56.48,0.07,0.07,0.0,0.0,34.17,0.0,-1.96,-22.96,mar,2023,10.24
63,2023-03-05 00:00:00+02:00,58.49,58.49,0.0,0.0,0.0,0.0,33.81,0.0,-5.3,-26.3,mar,2023,10.22
64,2023-03-06 00:00:00+02:00,46.78,46.78,0.0,0.0,0.0,0.0,18.61,0.0,-6.13,-27.13,mar,2023,10.37
65,2023-03-07 00:00:00+02:00,45.0,44.41,0.65,0.59,0.06,0.06,25.47,0.0,-8.93,-29.93,mar,2023,10.36
66,2023-03-08 00:00:00+02:00,53.62,53.58,0.04,0.04,0.0,0.0,27.88,0.0,-4.9,-25.9,mar,2023,10.5
67,2023-03-09 00:00:00+02:00,51.23,50.95,0.28,0.28,0.01,0.0,30.55,0.0,-8.7,-29.7,mar,2023,10.57
68,2023-03-10 00:00:00+02:00,39.88,39.34,0.54,0.54,0.06,0.0,24.59,0.0,-2.48,-23.48,mar,2023,10.63
69,2023-03-11 00:00:00+02:00,48.23,48.22,0.01,0.01,0.0,0.0,28.23,0.0,-6.77,-27.77,mar,2023,10.69
70,2023-03-12 00:00:00+02:00,60.81,60.58,0.23,0.23,0.01,0.0,32.22,0.0,-4.8,-25.8,mar,2023,10.76
71,2023-03-13 00:00:00+02:00,48.26,47.93,0.33,0.33,0.02,0.0,25.3,0.0,-3.32,-24.32,mar,2023,10.82
72,2023-03-14 00:00:00+02:00,48.1,47.36,0.82,0.74,0.09,0.08,35.35,0.0,2.65,-18.35,mar,2023,10.96
73,2023-03-15 00:00:00+02:00,46.0,45.83,0.17,0.17,0.0,0.0,25.09,0.0,-0.82,-21.82,mar,2023,10.94
74,2023-03-16 00:00:00+02:00,34.51,33.08,8.48,1.43,0.1,7.05,22.81,0.0,-2.18,-23.18,mar,2023,11.09
75,2023-03-17 00:00:00+02:00,47.31,45.61,2.22,1.7,0.19,0.52,36.63,0.0,-2.76,-23.76,mar,2023,11.06
76,2023-03-18 00:00:00+02:00,44.55,44.43,0.12,0.12,0.01,0.0,18.02,0.0,2.7,-18.3,mar,2023,11.21
77,2023-03-19 00:00:00+02:00,43.9,42.92,1.74,0.98,0.12,0.76,30.25,0.0,1.22,-19.78,mar,2023,11.27
78,2023-03-20 00:00:00+02:00,47.28,47.22,0.06,0.06,0.0,0.0,22.71,0.0,0.5,-20.5,mar,2023,11.24
79,2023-03-21 00:00:00+02:00,39.58,39.13,0.61,0.45,0.05,0.16,19.89,0.0,-0.59,-21.59,mar,2023,11.22
80,2023-03-22 00:00:00+02:00,42.86,42.71,0.15,0.15,0.02,0.0,22.51,0.0,1.81,-19.19,mar,2023,11.19
81,2023-03-23 00:00:00+02:00,31.07,28.57,4.42,2.5,0.19,1.92,21.66,0.0,4.11,-16.89,mar,2023,11.17
82,2023-03-24 00:00:00+02:00,32.85,31.92,1.34,0.93,0.1,0.41,15.49,0.0,3.53,-17.47,mar,2023,10.97
83,2023-03-25 00:00:00+02:00,27.01,26.1,3.26,0.91,0.2,2.35,13.93,0.0,0.53,-20.47,mar,2023,10.95
84,2023-03-26 00:00:00+02:00,44.85,44.85,0.0,0.0,0.0,0.0,11.8,0.0,-2.15,-23.15,mar,2023,10.92
85,2023-03-27 00:00:00+03:00,40.18,40.18,0.0,0.0,0.0,0.0,15.42,0.0,-4.07,-25.07,mar,2023,10.89
86,2023-03-28 00:00:00+03:00,53.38,53.38,0.0,0.0,0.0,0.0,21.26,0.0,-2.64,-23.64,mar,2023,10.78
87,2023-03-29 00:00:00+03:00,58.81,58.81,0.0,0.0,0.0,0.0,23.17,0.0,-4.12,-25.12,mar,2023,10.75
88,2023-03-30 00:00:00+03:00,52.71,52.71,0.0,0.0,0.0,0.0,24.92,0.0,-7.91,-28.91,mar,2023,10.73
89,2023-03-31 00:00:00+03:00,44.96,44.96,0.0,0.0,0.0,0.0,18.66,0.0,-6.49,-27.49,mar,2023,10.7
90,2023-04-01 00:00:00+03:00,37.9,37.12,2.15,0.78,0.02,1.37,14.6,0.0,-1.49,-22.49,apr,2023,10.5
91,2023-04-02 00:00:00+03:00,38.38,37.01,4.45,1.37,0.12,3.08,25.62,0.0,-1.13,-22.13,apr,2023,10.47
92,2023-04-03 00:00:00+03:00,37.53,36.62,11.6,0.91,0.2,10.69,25.78,0.0,-2.12,-23.12,apr,2023,10.44
93,2023-04-04 00:00:00+03:00,40.53,39.26,9.81,1.27,0.28,8.54,25.61,0.0,-3.28,-24.28,apr,2023,10.41
94,2023-04-05 00:00:00+03:00,45.03,43.96,1.09,1.07,0.08,0.02,11.24,0.0,0.68,-20.32,apr,2023,10.3
95,2023-04-06 00:00:00+03:00,20.66,19.06,9.61,1.6,0.25,8.01,9.54,0.0,3.57,-17.43,apr,2023,10.27
96,2023-04-07 00:00:00+03:00,18.45,16.74,9.44,1.71,0.34,7.73,11.25,0.0,3.39,-17.61,apr,2023,10.24
97,2023-04-08 00:00:00+03:00,20.05,18.76,10.94,1.29,0.24,9.65,10.71,0.0,4.69,-16.31,apr,2023,10.21
98,2023-04-09 00:00:00+03:00,23.38,21.79,8.37,1.59,0.23,6.78,12.1,0.0,5.01,-15.99,apr,2023,10.18
99,2023-04-10 00:00:00+03:00,18.33,15.75,8.22,2.58,0.25,5.64,10.43,0.0,4.14,-16.86,apr,2023,9.98
100,2023-04-11 00:00:00+03:00,23.04,21.54,7.92,1.5,0.28,6.42,13.97,0.0,5.56,-15.44,apr,2023,9.95
101,2023-04-12 00:00:00+03:00,17.63,15.88,12.81,1.75,0.36,11.06,12.34,0.0,9.92,-11.08,apr,2023,9.92
102,2023-04-13 00:00:00+03:00,21.68,19.35,7.4,2.33,0.34,5.07,9.84,0.0,8.54,-12.46,apr,2023,9.89
103,2023-04-14 00:00:00+03:00,23.65,21.65,13.46,2.0,0.28,11.46,12.09,0.0,5.77,-15.23,apr,2023,9.78
104,2023-04-15 00:00:00+03:00,22.57,20.88,10.64,1.69,0.32,8.95,15.09,0.0,5.47,-15.53,apr,2023,9.75
105,2023-04-16 00:00:00+03:00,21.04,19.88,9.44,1.16,0.21,8.28,12.86,0.0,5.6,-15.4,apr,2023,9.71
106,2023-04-17 00:00:00+03:00,12.94,11.84,16.18,1.1,0.37,15.08,10.64,0.0,6.14,-14.86,apr,2023,9.68
107,2023-04-18 00:00:00+03:00,10.99,9.88,16.9,1.11,0.38,15.79,7.05,0.0,7.44,-13.56,apr,2023,9.57
108,2023-04-19 00:00:00+03:00,11.33,10.7,20.92,0.63,0.33,20.29,6.37,0.0,7.85,-13.15,apr,2023,9.46
109,2023-04-20 00:00:00+03:00,17.14,15.9,9.83,1.24,0.26,8.59,5.34,0.0,7.57,-13.42,apr,2023,9.43
110,2023-04-21 00:00:00+03:00,16.47,15.43,11.31,1.04,0.36,10.27,10.54,0.0,9.36,-11.64,apr,2023,9.39
111,2023-04-22 00:00:00+03:00,7.65,7.23,5.22,0.42,0.18,4.8,2.99,0.0,8.95,-12.05,apr,2023,9.36
112,2023-04-23 00:00:00+03:00,13.43,11.91,11.78,1.52,0.48,10.26,9.8,0.0,8.7,-12.3,apr,2023,9.33
113,2023-04-24 00:00:00+03:00,17.2,14.84,4.61,2.36,0.29,2.25,6.28,0.0,6.27,-14.73,apr,2023,9.22
114,2023-04-25 00:00:00+03:00,18.49,16.53,5.03,1.96,0.26,3.07,5.96,0.0,8.15,-12.85,apr,2023,9.19
115,2023-04-26 00:00:00+03:00,28.21,27.57,0.64,0.64,0.02,0.0,4.13,0.0,5.91,-15.09,apr,2023,9.16
116,2023-04-27 00:00:00+03:00,13.19,11.65,22.71,1.54,0.37,21.17,6.35,0.0,5.02,-15.98,apr,2023,9.05
117,2023-04-28 00:00:00+03:00,28.47,27.68,5.62,0.79,0.17,4.83,8.73,0.0,3.06,-17.94,apr,2023,9.02
118,2023-04-29 00:00:00+03:00,27.28,24.83,6.77,2.45,0.27,4.32,7.62,0.0,4.59,-16.41,apr,2023,8.91
119,2023-04-30 00:00:00+03:00,28.97,27.27,1.98,1.7,0.09,0.28,8.55,0.0,4.35,-16.65,apr,2023,8.88
120,2023-05-01 00:00:00+03:00,20.68,18.26,6.51,2.42,0.36,4.09,10.9,0.0,5.2,-15.8,may,2023,8.85
121,2023-05-02 00:00:00+03:00,36.55,35.67,1.13,0.88,0.11,0.25,9.44,0.0,4.14,-16.86,may,2023,8.82
122,2023-05-03 00:00:00+03:00,24.91,19.55,6.84,5.36,0.3,1.48,9.63,0.0,5.28,-15.72,may,2023,8.79
123,2023-05-04 00:00:00+03:00,16.76,12.62,15.3,4.14,0.43,11.16,8.37,0.0,2.13,-18.87,may,2023,8.76
124,2023-05-05 00:00:00+03:00,23.88,21.66,7.54,2.22,0.29,5.32,10.32,0.0,1.78,-19.22,may,2023,8.57
125,2023-05-06 00:00:00+03:00,21.83,18.69,15.94,3.14,0.31,12.8,9.94,0.0,3.47,-17.53,may,2023,8.54
126,2023-05-07 00:00:00+03:00,13.6,12.97,21.93,0.63,0.4,21.3,7.99,0.0,3.97,-17.03,may,2023,8.51
127,2023-05-08 00:00:00+03:00,8.99,7.66,21.14,1.33,0.42,19.81,5.6,0.0,7.21,-13.79,may,2023,8.49
128,2023-05-09 00:00:00+03:00,7.87,6.54,22.48,1.33,0.51,21.15,4.52,0.0,9.25,-11.75,may,2023,8.46
129,2023-05-10 00:00:00+03:00,6.4,5.12,15.9,1.28,0.36,14.62,2.15,0.0,11.1,-9.9,may,2023,8.43
130,2023-05-11 00:00:00+03:00,6.71,5.84,22.4,0.87,0.38,21.53,3.27,0.26,12.35,-8.65,may,2023,8.4
131,2023-05-12 00:00:00+03:00,3.78,3.44,32.69,0.34,0.29,32.35,3.04,0.14,12.99,-8.01,may,2023,8.3
132,2023-05-13 00:00:00+03:00,4.37,3.75,18.33,0.62,0.37,17.71,3.02,0.26,12.99,-8.01,may,2023,8.2
133,2023-05-14 00:00:00+03:00,4.16,3.62,26.73,0.54,0.22,26.19,2.49,0.95,14.34,-6.66,may,2023,8.17
134,2023-05-15 00:00:00+03:00,4.96,4.32,21.85,0.64,0.33,21.21,1.3,0.27,14.65,-6.35,may,2023,8.15
135,2023-05-16 00:00:00+03:00,13.74,13.33,1.59,0.41,0.06,1.18,2.51,0.77,13.17,-7.83,may,2023,8.12
136,2023-05-17 00:00:00+03:00,25.55,25.28,0.41,0.27,0.01,0.14,2.27,0.14,9.18,-11.82,may,2023,8.1
137,2023-05-18 00:00:00+03:00,9.69,8.09,18.25,1.6,0.34,16.65,5.6,1.28,7.48,-13.52,may,2023,8.07
138,2023-05-19 00:00:00+03:00,9.76,9.5,28.6,0.26,0.1,28.34,6.28,0.35,9.08,-11.92,may,2023,8.05
139,2023-05-20 00:00:00+03:00,6.72,6.19,28.13,0.53,0.25,27.6,3.62,0.62,10.47,-10.53,may,2023,7.95
140,2023-05-21 00:00:00+03:00,5.83,5.18,23.13,0.65,0.35,22.48,3.0,0.65,12.87,-8.13,may,2023,7.85
141,2023-05-22 00:00:00+03:00,8.08,7.39,19.47,0.69,0.25,18.78,3.27,0.37,16.1,-4.9,may,2023,7.83
142,2023-05-23 00:00:00+03:00,4.25,4.02,23.79,0.23,0.15,23.56,1.13,0.09,16.49,-4.51,may,2023,7.81
143,2023-05-24 00:00:00+03:00,3.0,2.55,29.31,0.45,0.41,28.86,1.71,0.03,15.68,-5.32,may,2023,7.79
144,2023-05-25 00:00:00+03:00,5.86,5.04,19.47,0.82,0.39,18.65,2.58,0.11,13.86,-7.14,may,2023,7.77
145,2023-05-26 00:00:00+03:00,9.27,6.48,22.78,2.79,0.35,19.99,2.61,0.96,9.25,-11.75,may,2023,7.75
146,2023-05-27 00:00:00+03:00,5.16,3.96,23.36,1.2,0.47,22.16,3.23,0.62,9.54,-11.46,may,2023,7.73
147,2023-05-28 00:00:00+03:00,9.31,8.64,11.05,0.67,0.3,10.38,2.19,0.57,11.27,-9.73,may,2023,7.72
148,2023-05-29 00:00:00+03:00,6.74,5.87,23.69,0.87,0.39,22.82,4.21,0.44,8.97,-12.03,may,2023,7.62
149,2023-05-30 00:00:00+03:00,6.79,5.84,23.2,0.95,0.37,22.25,3.31,0.98,10.73,-10.27,may,2023,7.61
150,2023-05-31 00:00:00+03:00,9.12,7.6,19.51,1.52,0.32,17.99,4.52,1.18,12.2,-8.8,may,2023,7.59
151,2023-06-01 00:00:00+03:00,7.98,6.31,16.5,1.67,0.44,14.83,2.37,0.34,7.67,-13.33,jun,2023,7.58
152,2023-06-02 00:00:00+03:00,13.12,11.6,13.46,1.52,0.37,11.94,3.92,0.59,6.38,-14.62,jun,2023,7.56
153,2023-06-03 00:00:00+03:00,2.1,1.84,37.61,0.26,0.39,37.35,1.8,0.01,9.16,-11.84,jun,2023,7.55
154,2023-06-04 00:00:00+03:00,1.17,1.06,28.71,0.11,0.27,28.6,1.05,0.02,10.32,-10.68,jun,2023,7.54
155,2023-06-05 00:00:00+03:00,1.2,1.05,46.09,0.15,0.24,45.94,1.05,0.0,12.15,-8.85,jun,2023,7.45
156,2023-06-06 00:00:00+03:00,35.43,34.13,3.68,1.3,0.09,2.38,15.23,1.22,11.61,-9.39,jun,2023,7.44
157,2023-06-07 00:00:00+03:00,6.69,6.28,28.14,0.41,0.27,27.73,3.61,0.48,10.95,-10.05,jun,2023,7.43
158,2023-06-08 00:00:00+03:00,13.4,12.54,15.02,0.86,0.27,14.16,3.59,1.58,10.06,-10.94,jun,2023,7.34
159,2023-06-09 00:00:00+03:00,6.16,5.06,32.49,1.1,0.35,31.39,4.42,0.64,11.87,-9.13,jun,2023,7.33
160,2023-06-10 00:00:00+03:00,5.81,5.36,25.54,0.45,0.13,25.09,2.31,0.7,13.15,-7.85,jun,2023,7.32
161,2023-06-11 00:00:00+03:00,5.78,5.2,27.58,0.58,0.22,27.0,2.68,0.59,13.34,-7.66,jun,2023,7.32
162,2023-06-12 00:00:00+03:00,7.57,6.96,31.31,0.61,0.31,30.7,2.5,0.19,14.02,-6.98,jun,2023,7.31
163,2023-06-13 00:00:00+03:00,6.06,5.63,33.89,0.43,0.21,33.46,3.35,0.5,15.92,-5.08,jun,2023,7.3
164,2023-06-14 00:00:00+03:00,4.76,4.25,24.5,0.51,0.21,23.99,1.25,0.98,18.0,-3.0,jun,2023,7.3
165,2023-06-15 00:00:00+03:00,24.22,24.08,1.92,0.14,0.0,1.78,3.58,0.0,20.47,-0.53,jun,2023,7.29
166,2023-06-16 00:00:00+03:00,9.41,8.87,16.44,0.54,0.29,15.9,3.3,1.17,21.67,0.67,jun,2023,7.29
167,2023-06-17 00:00:00+03:00,13.45,12.66,14.11,0.79,0.29,13.32,2.87,0.19,21.58,0.58,jun,2023,7.36
168,2023-06-18 00:00:00+03:00,4.97,4.05,26.19,0.92,0.33,25.27,1.61,0.93,22.4,1.4,jun,2023,7.35
169,2023-06-19 00:00:00+03:00,3.72,3.32,28.26,0.4,0.18,27.86,1.58,0.98,21.62,0.62,jun,2023,7.35
170,2023-06-20 00:00:00+03:00,3.11,2.53,23.52,0.58,0.32,22.94,1.19,0.55,21.15,0.15,jun,2023,7.35
171,2023-06-21 00:00:00+03:00,4.55,4.25,23.23,0.3,0.31,22.93,2.61,0.51,21.3,0.3,jun,2023,7.35
172,2023-06-22 00:00:00+03:00,22.65,22.27,6.32,0.38,0.03,5.94,1.63,1.62,19.4,-1.6,jun,2023,7.35
173,2023-06-23 00:00:00+03:00,5.08,4.33,27.51,0.75,0.26,26.76,1.57,1.07,19.07,-1.93,jun,2023,7.35
174,2023-06-24 00:00:00+03:00,3.08,1.98,25.05,1.1,0.44,23.95,1.47,0.25,15.37,-5.63,jun,2023,7.28
175,2023-06-25 00:00:00+03:00,7.57,5.89,17.72,1.68,0.27,16.04,0.99,1.1,17.13,-3.87,jun,2023,7.28
176,2023-06-26 00:00:00+03:00,10.47,9.91,15.53,0.56,0.11,14.97,0.97,1.4,17.55,-3.45,jun,2023,7.28
177,2023-06-27 00:00:00+03:00,8.61,8.11,19.9,0.5,0.27,19.4,0.95,0.35,17.28,-3.72,jun,2023,7.29
178,2023-06-28 00:00:00+03:00,5.58,5.23,26.36,0.35,0.12,26.01,1.08,1.76,18.73,-2.27,jun,2023,7.29
179,2023-06-29 00:00:00+03:00,6.82,6.55,24.97,0.27,0.1,24.7,1.43,1.74,19.23,-1.77,jun,2023,7.3
180,2023-06-30 00:00:00+03:00,4.43,3.24,18.6,1.19,0.18,17.41,1.4,1.34,21.08,0.08,jun,2023,7.31
181,2023-07-01 00:00:00+03:00,2.85,2.74,17.75,0.11,0.11,17.64,1.26,0.03,18.78,-2.22,jul,2023,7.31
182,2023-07-02 00:00:00+03:00,0.6,0.6,26.23,0.0,0.0,26.23,0.53,0.02,17.31,-3.69,jul,2023,7.32
183,2023-07-03 00:00:00+03:00,0.73,0.73,18.18,0.0,0.0,18.18,0.59,0.01,14.74,-6.26,jul,2023,7.33
184,2023-07-04 00:00:00+03:00,0.62,0.62,30.04,0.0,0.0,30.04,0.56,0.0,14.05,-6.95,jul,2023,7.41
185,2023-07-05 00:00:00+03:00,0.54,0.53,30.99,0.01,0.11,30.98,0.48,0.01,16.06,-4.94,jul,2023,7.42
186,2023-07-06 00:00:00+03:00,0.55,0.55,20.47,0.0,0.0,20.47,0.49,0.02,15.43,-5.57,jul,2023,7.43
187,2023-07-07 00:00:00+03:00,0.55,0.53,18.49,0.02,0.12,18.47,0.53,0.0,15.95,-5.05,jul,2023,7.44
188,2023-07-08 00:00:00+03:00,0.55,0.55,35.7,0.0,0.0,35.7,0.54,0.02,16.54,-4.46,jul,2023,7.46
189,2023-07-09 00:00:00+03:00,0.57,0.56,29.44,0.01,0.06,29.43,0.56,0.01,15.83,-5.17,jul,2023,7.47
190,2023-07-10 00:00:00+03:00,0.58,0.58,33.5,0.0,0.0,33.5,0.58,0.01,16.02,-4.98,jul,2023,7.56
191,2023-07-11 00:00:00+03:00,0.55,0.55,29.81,0.0,0.0,29.81,0.55,0.03,18.68,-2.32,jul,2023,7.57
192,2023-07-12 00:00:00+03:00,0.6,0.6,38.82,0.0,0.0,38.82,0.58,0.04,18.62,-2.38,jul,2023,7.59
193,2023-07-13 00:00:00+03:00,0.58,0.57,23.79,0.01,0.06,23.78,0.56,0.01,16.63,-4.37,jul,2023,7.6
194,2023-07-14 00:00:00+03:00,0.62,0.62,34.93,0.0,0.0,34.93,0.62,0.02,17.88,-3.12,jul,2023,7.62
195,2023-07-15 00:00:00+03:00,0.64,0.63,39.03,0.01,0.06,39.02,0.62,0.03,18.33,-2.67,jul,2023,7.71
196,2023-07-16 00:00:00+03:00,0.59,0.58,19.63,0.01,0.12,19.62,0.58,0.0,18.25,-2.75,jul,2023,7.73
197,2023-07-17 00:00:00+03:00,0.63,0.62,37.52,0.01,0.11,37.51,0.6,0.02,18.34,-2.66,jul,2023,7.74
